,parent,fitness,sigma,sigma_v,covar
1052,[-1.31045821e-27  1.70592430e-27],4.6274784157688085e-54,0.1404377547246323,[-3.05585404e-27 -8.10646100e-29],"[[2.08143543e-51 6.50619000e-54]
 [6.50619000e-54 7.59688464e-52]]"
1053,[-1.31045821e-27  1.70592430e-27],4.6274784157688085e-54,0.1251226316894649,[ 6.81393318e-27 -1.85188445e-27],"[[2.08143543e-51 6.50619000e-54]
 [6.50619000e-54 7.59688464e-52]]"
1054,[-1.31045821e-27  1.70592430e-27],4.6274784157688085e-54,0.1114776649028236,[-9.39651031e-27  4.10961242e-27],"[[2.08143543e-51 6.50619000e-54]
 [6.50619000e-54 7.59688464e-52]]"
1055,[-1.31045821e-27  1.70592430e-27],4.6274784157688085e-54,0.09932071923669888,[-2.64805589e-27  8.14644063e-28],"[[2.08143543e-51 6.50619000e-54]
 [6.50619000e-54 7.59688464e-52]]"
1056,[-1.31045821e-27  1.70592430e-27],4.6274784157688085e-54,0.08848952189924557,[-4.88789866e-27  2.39997879e-27],"[[2.08143543e-51 6.50619000e-54]
 [6.50619000e-54 7.59688464e-52]]"
1057,[-1.31045821e-27  1.70592430e-27],4.6274784157688085e-54,0.07883949639244799,[-3.63111128e-28 -7.26930199e-28],"[[2.08143543e-51 6.50619000e-54]
 [6.50619000e-54 7.59688464e-52]]"
1058,[-1.67356933e-27  9.78994098e-28],3.7592637594667786e-54,0.1251226316894649,[ 5.36071371e-27 -2.34481516e-27],"[[2.08143543e-51 6.50619000e-54]
 [6.50619000e-54 7.59688464e-52]]"
1059,[-1.67356933e-27  9.78994098e-28],3.7592637594667786e-54,0.1114776649028236,[6.55089641e-29 8.89384759e-28],"[[2.08143543e-51 6.50619000e-54]
 [6.50619000e-54 7.59688464e-52]]"
1060,[-1.67356933e-27  9.78994098e-28],3.7592637594667786e-54,0.09932071923669888,[2.53158624e-29 4.97218908e-28],"[[ 1.04764715e-52 -1.32961132e-52]
 [-1.32961132e-52  2.09416469e-52]]"
1061,[-1.67356933e-27  9.78994098e-28],3.7592637594667786e-54,0.08848952189924557,[ 1.20481380e-27 -2.55870708e-27],"[[ 1.04764715e-52 -1.32961132e-52]
 [-1.32961132e-52  2.09416469e-52]]"
1062,[-4.68755533e-28 -1.57971298e-27],2.715224845350933e-54,0.1404377547246323,[ 1.33375502e-27 -1.52799823e-27],"[[ 1.04764715e-52 -1.32961132e-52]
 [-1.32961132e-52  2.09416469e-52]]"
1063,[-4.68755533e-28 -1.57971298e-27],2.715224845350933e-54,0.1251226316894649,[8.18124368e-28 2.74746805e-28],"[[ 1.04764715e-52 -1.32961132e-52]
 [-1.32961132e-52  2.09416469e-52]]"
1064,[ 3.49368835e-28 -1.30496617e-27],1.8249952975659037e-54,0.19857652163284423,[-1.78289085e-27  3.35135753e-27],"[[ 1.04764715e-52 -1.32961132e-52]
 [-1.32961132e-52  2.09416469e-52]]"
1065,[ 3.49368835e-28 -1.30496617e-27],1.8249952975659037e-54,0.17692120631777272,[-2.93398264e-27  3.54806101e-27],"[[ 1.04764715e-52 -1.32961132e-52]
 [-1.32961132e-52  2.09416469e-52]]"
1066,[ 3.49368835e-28 -1.30496617e-27],1.8249952975659037e-54,0.1576274626403706,[ 9.12085753e-28 -5.12281112e-28],"[[ 1.04764715e-52 -1.32961132e-52]
 [-1.32961132e-52  2.09416469e-52]]"
1067,[ 3.49368835e-28 -1.30496617e-27],1.8249952975659037e-54,0.14043775472463232,[-2.84890180e-29 -5.34424328e-28],"[[ 1.04764715e-52 -1.32961132e-52]
 [-1.32961132e-52  2.09416469e-52]]"
1068,[ 3.49368835e-28 -1.30496617e-27],1.8249952975659037e-54,0.12512263168946494,[-3.30478880e-27  5.07236503e-27],"[[ 1.04764715e-52 -1.32961132e-52]
 [-1.32961132e-52  2.09416469e-52]]"
1069,[ 3.49368835e-28 -1.30496617e-27],1.8249952975659037e-54,0.11147766490282363,[-1.45168821e-27  1.52000931e-27],"[[ 1.04764715e-52 -1.32961132e-52]
 [-1.32961132e-52  2.09416469e-52]]"
1070,[-1.10231938e-27  2.15043133e-28],1.2613515572355523e-54,0.17692120631777275,[6.54829778e-28 1.12164927e-28],"[[ 1.04764715e-52 -1.32961132e-52]
 [-1.32961132e-52  2.09416469e-52]]"
1071,[-4.47489599e-28  3.27208059e-28],3.0731205496003348e-55,0.280783718175488,[-2.64754604e-27  1.51203294e-27],"[[ 1.04764715e-52 -1.32961132e-52]
 [-1.32961132e-52  2.09416469e-52]]"
1072,[-4.47489599e-28  3.27208059e-28],3.0731205496003348e-55,0.2501634821957745,[-1.76060033e-28  1.27366278e-27],"[[ 1.04764715e-52 -1.32961132e-52]
 [-1.32961132e-52  2.09416469e-52]]"
1073,[-4.47489599e-28  3.27208059e-28],3.0731205496003348e-55,0.22288246708522605,[ 1.04129190e-27 -4.25305718e-28],"[[ 1.04764715e-52 -1.32961132e-52]
 [-1.32961132e-52  2.09416469e-52]]"
1074,[-4.47489599e-28  3.27208059e-28],3.0731205496003348e-55,0.1985765216328443,[ 3.49728130e-27 -3.50553327e-27],"[[ 1.04764715e-52 -1.32961132e-52]
 [-1.32961132e-52  2.09416469e-52]]"
1075,[-4.47489599e-28  3.27208059e-28],3.0731205496003348e-55,0.1769212063177728,[ 6.89390314e-28 -7.74696875e-28],"[[ 1.04764715e-52 -1.32961132e-52]
 [-1.32961132e-52  2.09416469e-52]]"
1076,[ 2.41900716e-28 -4.47488815e-28],2.5876219582471102e-55,0.28078371817548803,[ 3.72494419e-28 -1.09258719e-28],"[[ 1.04764715e-52 -1.32961132e-52]
 [-1.32961132e-52  2.09416469e-52]]"
1077,[ 2.41900716e-28 -4.47488815e-28],2.5876219582471102e-55,0.25016348219577456,[ 3.85364145e-27 -6.59859578e-27],"[[ 1.04764715e-52 -1.32961132e-52]
 [-1.32961132e-52  2.09416469e-52]]"
1078,[ 2.41900716e-28 -4.47488815e-28],2.5876219582471102e-55,0.2228824670852261,[ 3.02941151e-27 -3.79029794e-27],"[[ 1.04764715e-52 -1.32961132e-52]
 [-1.32961132e-52  2.09416469e-52]]"
1079,[ 2.41900716e-28 -4.47488815e-28],2.5876219582471102e-55,0.19857652163284434,[9.32770868e-29 5.92798300e-29],"[[ 1.04764715e-52 -1.32961132e-52]
 [-1.32961132e-52  2.09416469e-52]]"
1080,[ 2.41900716e-28 -4.47488815e-28],2.5876219582471102e-55,0.17692120631777283,[1.83170810e-28 1.65464664e-28],"[[1.68121635e-54 1.26941967e-55]
 [1.26941967e-55 1.65537518e-54]]"
1081,[ 2.41900716e-28 -4.47488815e-28],2.5876219582471102e-55,0.15762746264037072,[-7.07827298e-29 -1.16645073e-28],"[[1.68121635e-54 1.26941967e-55]
 [1.26941967e-55 1.65537518e-54]]"
1082,[ 2.41900716e-28 -4.47488815e-28],2.5876219582471102e-55,0.1404377547246324,[-5.07611393e-28 -6.30939154e-29],"[[1.68121635e-54 1.26941967e-55]
 [1.26941967e-55 1.65537518e-54]]"
1083,[ 2.41900716e-28 -4.47488815e-28],2.5876219582471102e-55,0.12512263168946502,[-4.70921699e-30 -6.80481242e-29],"[[1.68121635e-54 1.26941967e-55]
 [1.26941967e-55 1.65537518e-54]]"
1084,[ 2.41900716e-28 -4.47488815e-28],2.5876219582471102e-55,0.1114776649028237,[-1.29365451e-28 -1.43144473e-28],"[[1.68121635e-54 1.26941967e-55]
 [1.26941967e-55 1.65537518e-54]]"
1085,[ 2.41900716e-28 -4.47488815e-28],2.5876219582471102e-55,0.09932071923669898,[2.21846630e-29 1.33041373e-28],"[[1.68121635e-54 1.26941967e-55]
 [1.26941967e-55 1.65537518e-54]]"
1086,[ 2.64085379e-28 -3.14447442e-28],1.6861828106610512e-55,0.15762746264037075,[6.68028623e-29 1.03344147e-28],"[[1.68121635e-54 1.26941967e-55]
 [1.26941967e-55 1.65537518e-54]]"
1087,[ 3.30888241e-28 -2.11103295e-28],1.5405162900516753e-55,0.25016348219577467,[-1.07280407e-28  1.38555282e-28],"[[1.68121635e-54 1.26941967e-55]
 [1.26941967e-55 1.65537518e-54]]"
1088,[ 2.23607834e-28 -7.25480125e-29],5.526367753117383e-56,0.3970232520147637,[ 4.96514077e-28 -2.80726009e-28],"[[1.68121635e-54 1.26941967e-55]
 [1.26941967e-55 1.65537518e-54]]"
1089,[ 2.23607834e-28 -7.25480125e-29],5.526367753117383e-56,0.35372677547716297,[9.38074107e-29 5.63162030e-28],"[[1.68121635e-54 1.26941967e-55]
 [1.26941967e-55 1.65537518e-54]]"
1090,[ 2.23607834e-28 -7.25480125e-29],5.526367753117383e-56,0.31515189867221793,[-2.93451303e-29 -3.91942899e-28],"[[1.68121635e-54 1.26941967e-55]
 [1.26941967e-55 1.65537518e-54]]"
1091,[ 2.23607834e-28 -7.25480125e-29],5.526367753117383e-56,0.2807837181754882,[ 4.03703599e-28 -2.48868883e-29],"[[1.68121635e-54 1.26941967e-55]
 [1.26941967e-55 1.65537518e-54]]"
1092,[ 2.23607834e-28 -7.25480125e-29],5.526367753117383e-56,0.2501634821957747,[1.07837149e-27 1.26972666e-28],"[[1.68121635e-54 1.26941967e-55]
 [1.26941967e-55 1.65537518e-54]]"
1093,[ 2.23607834e-28 -7.25480125e-29],5.526367753117383e-56,0.22288246708522624,[-5.42789454e-29 -5.66111144e-28],"[[1.68121635e-54 1.26941967e-55]
 [1.26941967e-55 1.65537518e-54]]"
1094,[ 2.23607834e-28 -7.25480125e-29],5.526367753117383e-56,0.19857652163284448,[ 4.37530255e-30 -4.32253748e-29],"[[1.68121635e-54 1.26941967e-55]
 [1.26941967e-55 1.65537518e-54]]"
1095,[ 2.23607834e-28 -7.25480125e-29],5.526367753117383e-56,0.17692120631777294,[-4.07123427e-28  1.34787256e-28],"[[1.68121635e-54 1.26941967e-55]
 [1.26941967e-55 1.65537518e-54]]"
1096,[-1.83515593e-28  6.22392436e-29],3.755169647152267e-56,0.28078371817548825,[-3.42588568e-29 -5.40135542e-28],"[[1.68121635e-54 1.26941967e-55]
 [1.26941967e-55 1.65537518e-54]]"
1097,[-1.83515593e-28  6.22392436e-29],3.755169647152267e-56,0.2501634821957748,[-2.56819786e-28 -8.27599743e-28],"[[1.68121635e-54 1.26941967e-55]
 [1.26941967e-55 1.65537518e-54]]"
1098,[-1.83515593e-28  6.22392436e-29],3.755169647152267e-56,0.2228824670852263,[-5.29839024e-28 -1.31962677e-29],"[[1.68121635e-54 1.26941967e-55]
 [1.26941967e-55 1.65537518e-54]]"
1099,[-1.83515593e-28  6.22392436e-29],3.755169647152267e-56,0.19857652163284453,[-1.28462669e-28  2.77580236e-28],"[[1.68121635e-54 1.26941967e-55]
 [1.26941967e-55 1.65537518e-54]]"
1100,[-1.83515593e-28  6.22392436e-29],3.755169647152267e-56,0.176921206317773,[-2.72325902e-31  4.52712384e-29],"[[ 4.74598435e-55 -2.89416891e-55]
 [-2.89416891e-55  5.68028247e-55]]"
1101,[-1.83515593e-28  6.22392436e-29],3.755169647152267e-56,0.15762746264037086,[-7.35683818e-29 -3.76351183e-29],"[[ 4.74598435e-55 -2.89416891e-55]
 [-2.89416891e-55  5.68028247e-55]]"
1102,[-1.83515593e-28  6.22392436e-29],3.755169647152267e-56,0.14043775472463255,[-1.66736996e-28  1.01718183e-28],"[[ 4.74598435e-55 -2.89416891e-55]
 [-2.89416891e-55  5.68028247e-55]]"
1103,[-1.83515593e-28  6.22392436e-29],3.755169647152267e-56,0.12512263168946514,[4.3385343e-29 9.5501376e-29],"[[ 4.74598435e-55 -2.89416891e-55]
 [-2.89416891e-55  5.68028247e-55]]"
1104,[-1.83515593e-28  6.22392436e-29],3.755169647152267e-56,0.11147766490282379,[ 4.36760390e-29 -2.88940261e-29],"[[ 4.74598435e-55 -2.89416891e-55]
 [-2.89416891e-55  5.68028247e-55]]"
1105,[-1.39839554e-28  3.33452175e-29],2.06670044982043e-56,0.17692120631777303,[ 1.78328698e-28 -1.72800679e-28],"[[ 4.74598435e-55 -2.89416891e-55]
 [-2.89416891e-55  5.68028247e-55]]"
1106,[-1.39839554e-28  3.33452175e-29],2.06670044982043e-56,0.1576274626403709,[ 1.82629390e-29 -1.39153865e-28],"[[ 4.74598435e-55 -2.89416891e-55]
 [-2.89416891e-55  5.68028247e-55]]"
1107,[-1.39839554e-28  3.33452175e-29],2.06670044982043e-56,0.14043775472463257,[-1.13171293e-28  1.85236718e-28],"[[ 4.74598435e-55 -2.89416891e-55]
 [-2.89416891e-55  5.68028247e-55]]"
1108,[-1.39839554e-28  3.33452175e-29],2.06670044982043e-56,0.12512263168946516,[-1.61382016e-28  1.36963240e-28],"[[ 4.74598435e-55 -2.89416891e-55]
 [-2.89416891e-55  5.68028247e-55]]"
1109,[-1.39839554e-28  3.33452175e-29],2.06670044982043e-56,0.11147766490282382,[-1.28951540e-28  6.53910022e-29],"[[ 4.74598435e-55 -2.89416891e-55]
 [-2.89416891e-55  5.68028247e-55]]"
1110,[-1.39839554e-28  3.33452175e-29],2.06670044982043e-56,0.09932071923669909,[8.53677730e-29 2.61289973e-29],"[[ 4.74598435e-55 -2.89416891e-55]
 [-2.89416891e-55  5.68028247e-55]]"
1111,[-5.44717814e-29  5.94742148e-29],6.504357195522097e-57,0.15762746264037095,[ 2.04900877e-29 -1.36402972e-28],"[[ 4.74598435e-55 -2.89416891e-55]
 [-2.89416891e-55  5.68028247e-55]]"
1112,[-5.44717814e-29  5.94742148e-29],6.504357195522097e-57,0.14043775472463263,[ 2.52228696e-29 -2.34167236e-28],"[[ 4.74598435e-55 -2.89416891e-55]
 [-2.89416891e-55  5.68028247e-55]]"
1113,[-5.44717814e-29  5.94742148e-29],6.504357195522097e-57,0.12512263168946522,[-3.14533864e-29  1.29534934e-28],"[[ 4.74598435e-55 -2.89416891e-55]
 [-2.89416891e-55  5.68028247e-55]]"
1114,[-5.44717814e-29  5.94742148e-29],6.504357195522097e-57,0.11147766490282386,[ 8.39614509e-29 -9.47203256e-31],"[[ 4.74598435e-55 -2.89416891e-55]
 [-2.89416891e-55  5.68028247e-55]]"
1115,[2.94896695e-29 5.85270115e-29],4.2950516874816846e-57,0.17692120631777314,[-1.10946641e-28  1.49064758e-28],"[[ 4.74598435e-55 -2.89416891e-55]
 [-2.89416891e-55  5.68028247e-55]]"
1116,[2.94896695e-29 5.85270115e-29],4.2950516874816846e-57,0.157627462640371,[-4.39947680e-29  4.47139143e-29],"[[ 4.74598435e-55 -2.89416891e-55]
 [-2.89416891e-55  5.68028247e-55]]"
1117,[2.94896695e-29 5.85270115e-29],4.2950516874816846e-57,0.14043775472463266,[ 1.18580677e-28 -1.98780361e-29],"[[ 4.74598435e-55 -2.89416891e-55]
 [-2.89416891e-55  5.68028247e-55]]"
1118,[2.94896695e-29 5.85270115e-29],4.2950516874816846e-57,0.12512263168946525,[-7.55962980e-30  6.66295105e-30],"[[ 4.74598435e-55 -2.89416891e-55]
 [-2.89416891e-55  5.68028247e-55]]"
1119,[2.94896695e-29 5.85270115e-29],4.2950516874816846e-57,0.11147766490282389,[-2.55815912e-29  1.67495201e-29],"[[ 4.74598435e-55 -2.89416891e-55]
 [-2.89416891e-55  5.68028247e-55]]"
1120,[2.94896695e-29 5.85270115e-29],4.2950516874816846e-57,0.09932071923669915,[-3.13305050e-29  1.44332624e-29],"[[ 1.87777918e-55 -7.80779004e-56]
 [-7.80779004e-56  5.62013985e-56]]"
1121,[2.94896695e-29 5.85270115e-29],4.2950516874816846e-57,0.0884895218992458,[ 3.02512640e-29 -1.31972648e-29],"[[ 1.87777918e-55 -7.80779004e-56]
 [-7.80779004e-56  5.62013985e-56]]"
1122,[2.94896695e-29 5.85270115e-29],4.2950516874816846e-57,0.0788394963924482,[-3.47810587e-29  1.76326078e-29],"[[ 1.87777918e-55 -7.80779004e-56]
 [-7.80779004e-56  5.62013985e-56]]"
1123,[2.94896695e-29 5.85270115e-29],4.2950516874816846e-57,0.07024183268265378,[-1.55935233e-30  6.11238606e-30],"[[ 1.87777918e-55 -7.80779004e-56]
 [-7.80779004e-56  5.62013985e-56]]"
1124,[2.94896695e-29 5.85270115e-29],4.2950516874816846e-57,0.06258176782431268,[-9.68011177e-30  1.58981566e-29],"[[ 1.87777918e-55 -7.80779004e-56]
 [-7.80779004e-56  5.62013985e-56]]"
