,parent,fitness,sigma,sigma_v,covar
1509,[7.88260716e-40 4.95239985e-41],6.238075824335942e-79,0.006215666191414638,[-2.57538471e-40  1.38791071e-39],"[[ 6.01333226e-75 -3.00213400e-75]
 [-3.00213400e-75  1.64431573e-74]]"
1510,[7.88260716e-40 4.95239985e-41],6.238075824335942e-79,0.005537830714382843,[ 1.49613559e-40 -5.14701101e-40],"[[ 6.01333226e-75 -3.00213400e-75]
 [-3.00213400e-75  1.64431573e-74]]"
1511,[7.88260716e-40 4.95239985e-41],6.238075824335942e-79,0.004933915058617761,[ 5.77406038e-41 -2.49865132e-40],"[[ 6.01333226e-75 -3.00213400e-75]
 [-3.00213400e-75  1.64431573e-74]]"
1512,[7.88260716e-40 4.95239985e-41],6.238075824335942e-79,0.004395858064499908,[-3.34491495e-40  3.50713572e-40],"[[ 6.01333226e-75 -3.00213400e-75]
 [-3.00213400e-75  1.64431573e-74]]"
1513,[4.53769221e-40 4.00237570e-40],3.660966184193466e-79,0.006976469342544818,[ 3.47258533e-40 -1.44849851e-39],"[[ 6.01333226e-75 -3.00213400e-75]
 [-3.00213400e-75  1.64431573e-74]]"
1514,[4.53769221e-40 4.00237570e-40],3.660966184193466e-79,0.006215666191414641,[ 3.25105701e-40 -5.84314482e-41],"[[ 6.01333226e-75 -3.00213400e-75]
 [-3.00213400e-75  1.64431573e-74]]"
1515,[4.53769221e-40 4.00237570e-40],3.660966184193466e-79,0.005537830714382845,[-3.90808291e-40  6.08809323e-40],"[[ 6.01333226e-75 -3.00213400e-75]
 [-3.00213400e-75  1.64431573e-74]]"
1516,[4.53769221e-40 4.00237570e-40],3.660966184193466e-79,0.004933915058617763,[-8.85808526e-41 -3.57976866e-40],"[[ 6.01333226e-75 -3.00213400e-75]
 [-3.00213400e-75  1.64431573e-74]]"
1517,[3.65188368e-40 4.22607039e-41],1.3514851151745313e-79,0.007830395485956838,[-1.17356072e-39  7.01004538e-40],"[[ 6.01333226e-75 -3.00213400e-75]
 [-3.00213400e-75  1.64431573e-74]]"
1518,[3.65188368e-40 4.22607039e-41],1.3514851151745313e-79,0.00697646934254482,[-3.98434814e-40  3.16032228e-40],"[[ 6.01333226e-75 -3.00213400e-75]
 [-3.00213400e-75  1.64431573e-74]]"
1519,[-3.32464454e-41  3.58292932e-40],1.2947915113565731e-79,0.011072041856975828,[2.67886190e-40 3.29518875e-40],"[[ 6.01333226e-75 -3.00213400e-75]
 [-3.00213400e-75  1.64431573e-74]]"
1520,[-3.32464454e-41  3.58292932e-40],1.2947915113565731e-79,0.009864605269694886,[-7.11826623e-41 -1.11570936e-40],"[[1.97413036e-76 2.35512248e-76]
 [2.35512248e-76 2.83427460e-76]]"
1521,[-1.04429108e-40  2.46721996e-40],7.17771816467519e-80,0.015655672960897045,[-3.10470011e-40 -3.33630779e-40],"[[1.97413036e-76 2.35512248e-76]
 [2.35512248e-76 2.83427460e-76]]"
1522,[-1.04429108e-40  2.46721996e-40],7.17771816467519e-80,0.01394837880723719,[3.71824747e-40 4.35199709e-40],"[[1.97413036e-76 2.35512248e-76]
 [2.35512248e-76 2.83427460e-76]]"
1523,[-1.04429108e-40  2.46721996e-40],7.17771816467519e-80,0.012427269772185874,[-2.37663061e-41 -3.81870812e-41],"[[1.97413036e-76 2.35512248e-76]
 [2.35512248e-76 2.83427460e-76]]"
1524,[-1.28195414e-40  2.08534914e-40],5.992087463373693e-80,0.01972276295209542,[1.53582126e-40 1.75149314e-40],"[[1.97413036e-76 2.35512248e-76]
 [2.35512248e-76 2.83427460e-76]]"
1525,[-1.28195414e-40  2.08534914e-40],5.992087463373693e-80,0.01757194145970508,[2.67486697e-40 3.19901897e-40],"[[1.97413036e-76 2.35512248e-76]
 [2.35512248e-76 2.83427460e-76]]"
1526,[-1.28195414e-40  2.08534914e-40],5.992087463373693e-80,0.01565567296089705,[1.26115750e-40 1.15319547e-40],"[[1.97413036e-76 2.35512248e-76]
 [2.35512248e-76 2.83427460e-76]]"
1527,[-1.28195414e-40  2.08534914e-40],5.992087463373693e-80,0.013948378807237193,[2.31075355e-40 2.77391337e-40],"[[1.97413036e-76 2.35512248e-76]
 [2.35512248e-76 2.83427460e-76]]"
1528,[-1.28195414e-40  2.08534914e-40],5.992087463373693e-80,0.012427269772185877,[-9.09484790e-41 -1.07114424e-40],"[[1.97413036e-76 2.35512248e-76]
 [2.35512248e-76 2.83427460e-76]]"
1529,[-2.19143893e-40  1.01420490e-40],5.831016165953556e-80,0.019722762952095428,[-8.60321414e-41 -1.16792004e-40],"[[1.97413036e-76 2.35512248e-76]
 [2.35512248e-76 2.83427460e-76]]"
1530,[-2.19143893e-40  1.01420490e-40],5.831016165953556e-80,0.017571941459705087,[-7.07716179e-41 -9.57459592e-41],"[[1.97413036e-76 2.35512248e-76]
 [2.35512248e-76 2.83427460e-76]]"
1531,[-2.19143893e-40  1.01420490e-40],5.831016165953556e-80,0.015655672960897052,[3.91914664e-40 4.85541808e-40],"[[1.97413036e-76 2.35512248e-76]
 [2.35512248e-76 2.83427460e-76]]"
1532,[-2.19143893e-40  1.01420490e-40],5.831016165953556e-80,0.013948378807237196,[4.88086924e-41 7.97035549e-42],"[[1.97413036e-76 2.35512248e-76]
 [2.35512248e-76 2.83427460e-76]]"
1533,[-1.70335200e-40  1.09390846e-40],4.098043766777588e-80,0.02213684693615389,[-2.26373509e-40 -2.54696028e-40],"[[1.97413036e-76 2.35512248e-76]
 [2.35512248e-76 2.83427460e-76]]"
1534,[-1.70335200e-40  1.09390846e-40],4.098043766777588e-80,0.01972276295209543,[-2.58413867e-40 -3.08710968e-40],"[[1.97413036e-76 2.35512248e-76]
 [2.35512248e-76 2.83427460e-76]]"
1535,[-1.70335200e-40  1.09390846e-40],4.098043766777588e-80,0.01757194145970509,[3.32282467e-40 3.86130562e-40],"[[1.97413036e-76 2.35512248e-76]
 [2.35512248e-76 2.83427460e-76]]"
1536,[-1.70335200e-40  1.09390846e-40],4.098043766777588e-80,0.015655672960897055,[-1.50755841e-40 -1.96870946e-40],"[[1.97413036e-76 2.35512248e-76]
 [2.35512248e-76 2.83427460e-76]]"
1537,[-1.70335200e-40  1.09390846e-40],4.098043766777588e-80,0.0139483788072372,[-1.02013009e-41 -4.10718240e-41],"[[1.97413036e-76 2.35512248e-76]
 [2.35512248e-76 2.83427460e-76]]"
1538,[-1.80536501e-40  6.83190219e-41],3.726091705843146e-80,0.022136846936153896,[1.30420931e-40 8.40147376e-41],"[[1.97413036e-76 2.35512248e-76]
 [2.35512248e-76 2.83427460e-76]]"
1539,[-5.01155701e-41  1.52333759e-40],2.57171446512411e-80,0.035132397753669116,[-2.56321836e-41 -1.00398983e-42],"[[1.97413036e-76 2.35512248e-76]
 [2.35512248e-76 2.83427460e-76]]"
1540,[-5.01155701e-41  1.52333759e-40],2.57171446512411e-80,0.031301113244935036,[-2.14556946e-41  1.30795076e-41],"[[ 1.16577409e-79 -1.60319323e-81]
 [-1.60319323e-81  1.61730148e-80]]"
1541,[-5.01155701e-41  1.52333759e-40],2.57171446512411e-80,0.02788764083914325,[ 3.99395645e-42 -5.59803199e-42],"[[ 1.16577409e-79 -1.60319323e-81]
 [-1.60319323e-81  1.61730148e-80]]"
1542,[-4.61216137e-41  1.46735728e-40],2.3658576974483672e-80,0.04425922504672985,[-5.15200075e-43 -5.61754916e-42],"[[ 1.16577409e-79 -1.60319323e-81]
 [-1.60319323e-81  1.61730148e-80]]"
1543,[-4.66368138e-41  1.41118178e-40],2.2089332655495107e-80,0.07024183268265508,[ 2.32516927e-41 -1.25674916e-41],"[[ 1.16577409e-79 -1.60319323e-81]
 [-1.60319323e-81  1.61730148e-80]]"
1544,[-2.33851211e-41  1.28550687e-40],1.7072142955642498e-80,0.11147766490282594,[ 1.81954499e-41 -1.09664821e-41],"[[ 1.16577409e-79 -1.60319323e-81]
 [-1.60319323e-81  1.61730148e-80]]"
1545,[-5.18967121e-42  1.17584205e-40],1.385297787107905e-80,0.17692120631777644,[7.18956403e-41 4.29686617e-41],"[[ 1.16577409e-79 -1.60319323e-81]
 [-1.60319323e-81  1.61730148e-80]]"
1546,[-5.18967121e-42  1.17584205e-40],1.385297787107905e-80,0.15762746264037394,[ 4.02432879e-41 -1.07062610e-41],"[[ 1.16577409e-79 -1.60319323e-81]
 [-1.60319323e-81  1.61730148e-80]]"
1547,[3.50536167e-41 1.06877944e-40],1.2651650890222058e-80,0.2501634821957797,[9.58260951e-41 4.92119988e-42],"[[ 1.16577409e-79 -1.60319323e-81]
 [-1.60319323e-81  1.61730148e-80]]"
1548,[3.50536167e-41 1.06877944e-40],1.2651650890222058e-80,0.2228824670852307,[3.39980291e-41 1.63817038e-41],"[[ 1.16577409e-79 -1.60319323e-81]
 [-1.60319323e-81  1.61730148e-80]]"
1549,[3.50536167e-41 1.06877944e-40],1.2651650890222058e-80,0.19857652163284845,[-9.03668536e-41  7.50554206e-42],"[[ 1.16577409e-79 -1.60319323e-81]
 [-1.60319323e-81  1.61730148e-80]]"
1550,[3.50536167e-41 1.06877944e-40],1.2651650890222058e-80,0.17692120631777647,[6.54015290e-42 3.92963044e-41],"[[ 1.16577409e-79 -1.60319323e-81]
 [-1.60319323e-81  1.61730148e-80]]"
1551,[3.50536167e-41 1.06877944e-40],1.2651650890222058e-80,0.15762746264037397,[-1.81495522e-41  8.64478858e-42],"[[ 1.16577409e-79 -1.60319323e-81]
 [-1.60319323e-81  1.61730148e-80]]"
1552,[3.50536167e-41 1.06877944e-40],1.2651650890222058e-80,0.14043775472463532,[-1.33470446e-41  3.29790599e-41],"[[ 1.16577409e-79 -1.60319323e-81]
 [-1.60319323e-81  1.61730148e-80]]"
1553,[3.50536167e-41 1.06877944e-40],1.2651650890222058e-80,0.1251226316894676,[-1.36617944e-41 -6.90393904e-42],"[[ 1.16577409e-79 -1.60319323e-81]
 [-1.60319323e-81  1.61730148e-80]]"
1554,[2.13918223e-41 9.99740046e-41],1.0452411665613386e-80,0.19857652163284847,[4.34870735e-41 2.90989244e-42],"[[ 1.16577409e-79 -1.60319323e-81]
 [-1.60319323e-81  1.61730148e-80]]"
1555,[2.13918223e-41 9.99740046e-41],1.0452411665613386e-80,0.1769212063177765,[-1.04874435e-41  1.04114076e-41],"[[ 1.16577409e-79 -1.60319323e-81]
 [-1.60319323e-81  1.61730148e-80]]"
1556,[2.13918223e-41 9.99740046e-41],1.0452411665613386e-80,0.157627462640374,[-3.63831350e-41  6.54779554e-42],"[[ 1.16577409e-79 -1.60319323e-81]
 [-1.60319323e-81  1.61730148e-80]]"
1557,[2.13918223e-41 9.99740046e-41],1.0452411665613386e-80,0.14043775472463535,[2.48968595e-41 3.38942661e-41],"[[ 1.16577409e-79 -1.60319323e-81]
 [-1.60319323e-81  1.61730148e-80]]"
1558,[2.13918223e-41 9.99740046e-41],1.0452411665613386e-80,0.12512263168946763,[1.28346735e-41 1.54657459e-41],"[[ 1.16577409e-79 -1.60319323e-81]
 [-1.60319323e-81  1.61730148e-80]]"
1559,[2.13918223e-41 9.99740046e-41],1.0452411665613386e-80,0.11147766490282601,[1.02306614e-41 5.44738609e-43],"[[ 1.16577409e-79 -1.60319323e-81]
 [-1.60319323e-81  1.61730148e-80]]"
1560,[2.13918223e-41 9.99740046e-41],1.0452411665613386e-80,0.09932071923670104,[ 7.62927138e-42 -2.28054629e-42],"[[7.97559864e-81 9.33070904e-82]
 [9.33070904e-82 6.56711280e-82]]"
1561,[2.90210937e-41 9.76934583e-41],1.0386235683365632e-80,0.15762746264037403,[-1.49744314e-41 -1.75472423e-42],"[[7.97559864e-81 9.33070904e-82]
 [9.33070904e-82 6.56711280e-82]]"
1562,[1.40466623e-41 9.59387341e-41],9.401549423998985e-81,0.25016348219577983,[ 1.00115394e-41 -8.69007001e-42],"[[7.97559864e-81 9.33070904e-82]
 [9.33070904e-82 6.56711280e-82]]"
1563,[2.40582016e-41 8.72486641e-41],8.191126453651586e-81,0.3970232520147719,[3.29438274e-41 3.54206807e-42],"[[7.97559864e-81 9.33070904e-82]
 [9.33070904e-82 6.56711280e-82]]"
1564,[2.40582016e-41 8.72486641e-41],8.191126453651586e-81,0.35372677547717024,[-8.33334614e-42 -4.54600932e-42],"[[7.97559864e-81 9.33070904e-82]
 [9.33070904e-82 6.56711280e-82]]"
1565,[1.57248555e-41 8.27026548e-41],7.087000188314734e-81,0.5613839137989675,[-4.79778029e-42  3.57656932e-42],"[[7.97559864e-81 9.33070904e-82]
 [9.33070904e-82 6.56711280e-82]]"
1566,[1.57248555e-41 8.27026548e-41],7.087000188314734e-81,0.5001634554781041,[ 1.07667783e-41 -6.78588562e-42],"[[7.97559864e-81 9.33070904e-82]
 [9.33070904e-82 6.56711280e-82]]"
1567,[2.64916338e-41 7.59167692e-41],6.465162502796897e-81,0.7937870063603248,[1.18509126e-40 1.45238727e-41],"[[7.97559864e-81 9.33070904e-82]
 [9.33070904e-82 6.56711280e-82]]"
1568,[2.64916338e-41 7.59167692e-41],6.465162502796897e-81,0.7072223522189747,[-2.83828071e-41  2.07034979e-41],"[[7.97559864e-81 9.33070904e-82]
 [9.33070904e-82 6.56711280e-82]]"
1569,[2.64916338e-41 7.59167692e-41],6.465162502796897e-81,0.6300978114664422,[7.71296060e-41 1.94131903e-43],"[[7.97559864e-81 9.33070904e-82]
 [9.33070904e-82 6.56711280e-82]]"
1570,[2.64916338e-41 7.59167692e-41],6.465162502796897e-81,0.5613839137989677,[-6.44007883e-42  1.93435680e-42],"[[7.97559864e-81 9.33070904e-82]
 [9.33070904e-82 6.56711280e-82]]"
1571,[2.0051555e-41 7.7851126e-41],6.462862671094909e-81,0.8909472522884736,[ 1.97710611e-42 -1.89206672e-41],"[[7.97559864e-81 9.33070904e-82]
 [9.33070904e-82 6.56711280e-82]]"
1572,[2.20286611e-41 5.89304587e-41],3.9580608754169937e-81,1.4139824580806162,[ 2.83123598e-41 -1.82526141e-41],"[[7.97559864e-81 9.33070904e-82]
 [9.33070904e-82 6.56711280e-82]]"
1573,[2.20286611e-41 5.89304587e-41],3.9580608754169937e-81,1.259783785810938,[1.71886149e-40 4.83006258e-41],"[[7.97559864e-81 9.33070904e-82]
 [9.33070904e-82 6.56711280e-82]]"
1574,[2.20286611e-41 5.89304587e-41],3.9580608754169937e-81,1.122400902445747,[8.59182632e-41 2.32869243e-42],"[[7.97559864e-81 9.33070904e-82]
 [9.33070904e-82 6.56711280e-82]]"
1575,[2.20286611e-41 5.89304587e-41],3.9580608754169937e-81,1.000000000000071,[7.95096498e-42 2.18472647e-41],"[[7.97559864e-81 9.33070904e-82]
 [9.33070904e-82 6.56711280e-82]]"
1576,[2.20286611e-41 5.89304587e-41],3.9580608754169937e-81,0.890947252288474,[2.29832548e-41 6.81508063e-42],"[[7.97559864e-81 9.33070904e-82]
 [9.33070904e-82 6.56711280e-82]]"
1577,[2.20286611e-41 5.89304587e-41],3.9580608754169937e-81,0.7937870063603254,[-1.22272998e-41 -3.55142281e-42],"[[7.97559864e-81 9.33070904e-82]
 [9.33070904e-82 6.56711280e-82]]"
1578,[9.80136134e-42 5.53790359e-41],3.1629043030986064e-81,1.2597837858109384,[ 4.96676075e-41 -3.38741566e-41],"[[7.97559864e-81 9.33070904e-82]
 [9.33070904e-82 6.56711280e-82]]"
1579,[9.80136134e-42 5.53790359e-41],3.1629043030986064e-81,1.1224009024457473,[-7.79404824e-44  1.16676854e-42],"[[7.97559864e-81 9.33070904e-82]
 [9.33070904e-82 6.56711280e-82]]"
1580,[9.80136134e-42 5.53790359e-41],3.1629043030986064e-81,1.000000000000071,[-5.40972988e-42 -2.75908541e-41],"[[5.54630487e-83 6.98542335e-83]
 [6.98542335e-83 2.96824203e-82]]"
1581,[4.39163145e-42 2.77881818e-41],7.914694761380072e-82,1.5870551869920275,[2.66220109e-41 2.06071881e-41],"[[5.54630487e-83 6.98542335e-83]
 [6.98542335e-83 2.96824203e-82]]"
1582,[4.39163145e-42 2.77881818e-41],7.914694761380072e-82,1.4139824580806168,[-2.82079113e-42 -4.79195062e-43],"[[5.54630487e-83 6.98542335e-83]
 [6.98542335e-83 2.96824203e-82]]"
1583,[1.57084032e-42 2.73089868e-41],7.482482975172916e-82,2.244068194412421,[3.09774773e-41 4.18380978e-41],"[[5.54630487e-83 6.98542335e-83]
 [6.98542335e-83 2.96824203e-82]]"
1584,[1.57084032e-42 2.73089868e-41],7.482482975172916e-82,1.9993463917595615,[-4.47205477e-42  2.52182879e-41],"[[5.54630487e-83 6.98542335e-83]
 [6.98542335e-83 2.96824203e-82]]"
1585,[1.57084032e-42 2.73089868e-41],7.482482975172916e-82,1.78131217411093,[1.04788752e-41 4.26319223e-41],"[[5.54630487e-83 6.98542335e-83]
 [6.98542335e-83 2.96824203e-82]]"
1586,[1.57084032e-42 2.73089868e-41],7.482482975172916e-82,1.5870551869920282,[ 6.73832559e-42 -2.82725567e-41],"[[5.54630487e-83 6.98542335e-83]
 [6.98542335e-83 2.96824203e-82]]"
1587,[ 8.30916591e-42 -9.63569953e-43],6.99707051789769e-83,2.5187441665581214,[-2.62366614e-41 -6.83957303e-41],"[[5.54630487e-83 6.98542335e-83]
 [6.98542335e-83 2.96824203e-82]]"
1588,[ 8.30916591e-42 -9.63569953e-43],6.99707051789769e-83,2.2440681944124217,[2.68217943e-41 2.88257469e-41],"[[5.54630487e-83 6.98542335e-83]
 [6.98542335e-83 2.96824203e-82]]"
1589,[ 8.30916591e-42 -9.63569953e-43],6.99707051789769e-83,1.9993463917595622,[1.80056734e-41 4.85008204e-41],"[[5.54630487e-83 6.98542335e-83]
 [6.98542335e-83 2.96824203e-82]]"
1590,[ 8.30916591e-42 -9.63569953e-43],6.99707051789769e-83,1.7813121741109303,[2.07990554e-41 6.56374864e-42],"[[5.54630487e-83 6.98542335e-83]
 [6.98542335e-83 2.96824203e-82]]"
1591,[ 8.30916591e-42 -9.63569953e-43],6.99707051789769e-83,1.5870551869920286,[-2.53543259e-41 -1.68354205e-41],"[[5.54630487e-83 6.98542335e-83]
 [6.98542335e-83 2.96824203e-82]]"
1592,[ 8.30916591e-42 -9.63569953e-43],6.99707051789769e-83,1.413982458080618,[ 8.56568241e-42 -9.98696593e-42],"[[5.54630487e-83 6.98542335e-83]
 [6.98542335e-83 2.96824203e-82]]"
1593,[ 8.30916591e-42 -9.63569953e-43],6.99707051789769e-83,1.2597837858109395,[-8.74742383e-42 -1.07953787e-41],"[[5.54630487e-83 6.98542335e-83]
 [6.98542335e-83 2.96824203e-82]]"
1594,[ 8.30916591e-42 -9.63569953e-43],6.99707051789769e-83,1.1224009024457484,[-5.49502056e-42  1.16216605e-42],"[[5.54630487e-83 6.98542335e-83]
 [6.98542335e-83 2.96824203e-82]]"
1595,[2.81414535e-42 1.98596094e-43],7.958854462317295e-84,1.781312174110931,[-1.01422723e-43 -3.28367064e-41],"[[5.54630487e-83 6.98542335e-83]
 [6.98542335e-83 2.96824203e-82]]"
1596,[2.81414535e-42 1.98596094e-43],7.958854462317295e-84,1.587055186992029,[-2.02450307e-41 -8.12112921e-44],"[[5.54630487e-83 6.98542335e-83]
 [6.98542335e-83 2.96824203e-82]]"
1597,[2.81414535e-42 1.98596094e-43],7.958854462317295e-84,1.4139824580806182,[-1.35955137e-42  1.63792554e-41],"[[5.54630487e-83 6.98542335e-83]
 [6.98542335e-83 2.96824203e-82]]"
1598,[2.81414535e-42 1.98596094e-43],7.958854462317295e-84,1.2597837858109397,[-1.19504450e-41 -7.67409333e-42],"[[5.54630487e-83 6.98542335e-83]
 [6.98542335e-83 2.96824203e-82]]"
1599,[2.81414535e-42 1.98596094e-43],7.958854462317295e-84,1.1224009024457486,[-5.46162263e-42 -2.24056850e-41],"[[5.54630487e-83 6.98542335e-83]
 [6.98542335e-83 2.96824203e-82]]"
1600,[2.81414535e-42 1.98596094e-43],7.958854462317295e-84,1.0000000000000724,[8.07107991e-42 4.59298561e-41],"[[8.67714036e-83 2.56819305e-82]
 [2.56819305e-82 1.12142828e-81]]"
1601,[2.81414535e-42 1.98596094e-43],7.958854462317295e-84,0.8909472522884753,[-3.80274023e-42 -1.15760310e-41],"[[8.67714036e-83 2.56819305e-82]
 [2.56819305e-82 1.12142828e-81]]"
1602,[2.81414535e-42 1.98596094e-43],7.958854462317295e-84,0.7937870063603265,[5.91004677e-42 2.21939394e-41],"[[8.67714036e-83 2.56819305e-82]
 [2.56819305e-82 1.12142828e-81]]"
1603,[2.81414535e-42 1.98596094e-43],7.958854462317295e-84,0.7072223522189761,[ 5.47959220e-42 -3.25115016e-42],"[[8.67714036e-83 2.56819305e-82]
 [2.56819305e-82 1.12142828e-81]]"
1604,[2.81414535e-42 1.98596094e-43],7.958854462317295e-84,0.6300978114664434,[-3.60684977e-42 -7.26826647e-44],"[[8.67714036e-83 2.56819305e-82]
 [2.56819305e-82 1.12142828e-81]]"
1605,[-7.92704424e-43  1.25913430e-43],6.442344955756412e-85,1.0000000000000726,[-9.70368446e-42 -8.23370331e-42],"[[8.67714036e-83 2.56819305e-82]
 [2.56819305e-82 1.12142828e-81]]"
1606,[-7.92704424e-43  1.25913430e-43],6.442344955756412e-85,0.8909472522884755,[2.39482336e-41 2.97346659e-41],"[[8.67714036e-83 2.56819305e-82]
 [2.56819305e-82 1.12142828e-81]]"
1607,[-7.92704424e-43  1.25913430e-43],6.442344955756412e-85,0.7937870063603267,[7.27354926e-42 3.35027619e-41],"[[8.67714036e-83 2.56819305e-82]
 [2.56819305e-82 1.12142828e-81]]"
1608,[-7.92704424e-43  1.25913430e-43],6.442344955756412e-85,0.7072223522189763,[6.49846445e-42 2.09673721e-41],"[[8.67714036e-83 2.56819305e-82]
 [2.56819305e-82 1.12142828e-81]]"
1609,[-7.92704424e-43  1.25913430e-43],6.442344955756412e-85,0.6300978114664436,[-2.62799198e-42  9.65695126e-43],"[[8.67714036e-83 2.56819305e-82]
 [2.56819305e-82 1.12142828e-81]]"
1610,[-7.92704424e-43  1.25913430e-43],6.442344955756412e-85,0.561383913798969,[ 1.56824291e-42 -1.77616075e-41],"[[8.67714036e-83 2.56819305e-82]
 [2.56819305e-82 1.12142828e-81]]"
1611,[-7.92704424e-43  1.25913430e-43],6.442344955756412e-85,0.5001634554781055,[-1.16888032e-42 -2.23255956e-41],"[[8.67714036e-83 2.56819305e-82]
 [2.56819305e-82 1.12142828e-81]]"
1612,[-7.92704424e-43  1.25913430e-43],6.442344955756412e-85,0.44561925635329497,[3.61241706e-42 1.32555933e-41],"[[8.67714036e-83 2.56819305e-82]
 [2.56819305e-82 1.12142828e-81]]"
1613,[-7.92704424e-43  1.25913430e-43],6.442344955756412e-85,0.39702325201477306,[ 5.60996648e-43 -6.72740061e-42],"[[8.67714036e-83 2.56819305e-82]
 [2.56819305e-82 1.12142828e-81]]"
1614,[-7.92704424e-43  1.25913430e-43],6.442344955756412e-85,0.3537267754771713,[-1.15598456e-42  4.01091828e-42],"[[8.67714036e-83 2.56819305e-82]
 [2.56819305e-82 1.12142828e-81]]"
1615,[-7.92704424e-43  1.25913430e-43],6.442344955756412e-85,0.3151518986722254,[-2.68020668e-42 -1.61339951e-41],"[[8.67714036e-83 2.56819305e-82]
 [2.56819305e-82 1.12142828e-81]]"
1616,[-7.92704424e-43  1.25913430e-43],6.442344955756412e-85,0.28078371817549486,[-1.27447769e-43 -4.36633702e-42],"[[8.67714036e-83 2.56819305e-82]
 [2.56819305e-82 1.12142828e-81]]"
1617,[-7.92704424e-43  1.25913430e-43],6.442344955756412e-85,0.25016348219578066,[ 1.34372822e-42 -7.96692830e-43],"[[8.67714036e-83 2.56819305e-82]
 [2.56819305e-82 1.12142828e-81]]"
1618,[-7.92704424e-43  1.25913430e-43],6.442344955756412e-85,0.22288246708523154,[1.99047260e-42 7.74728409e-42],"[[8.67714036e-83 2.56819305e-82]
 [2.56819305e-82 1.12142828e-81]]"
1619,[-7.92704424e-43  1.25913430e-43],6.442344955756412e-85,0.1985765216328492,[1.73888894e-42 9.15172223e-42],"[[8.67714036e-83 2.56819305e-82]
 [2.56819305e-82 1.12142828e-81]]"
1620,[-7.92704424e-43  1.25913430e-43],6.442344955756412e-85,0.17692120631777716,[1.67793218e-42 4.73768206e-42],"[[9.03549662e-83 2.66394162e-82]
 [2.66394162e-82 1.14451899e-81]]"
1621,[-7.92704424e-43  1.25913430e-43],6.442344955756412e-85,0.15762746264037458,[-1.39455753e-42 -9.76901630e-42],"[[9.03549662e-83 2.66394162e-82]
 [2.66394162e-82 1.14451899e-81]]"
1622,[-7.92704424e-43  1.25913430e-43],6.442344955756412e-85,0.14043775472463585,[-1.69177001e-43 -5.10014920e-42],"[[9.03549662e-83 2.66394162e-82]
 [2.66394162e-82 1.14451899e-81]]"
1623,[-7.92704424e-43  1.25913430e-43],6.442344955756412e-85,0.12512263168946808,[-1.70291047e-42 -4.82462374e-42],"[[9.03549662e-83 2.66394162e-82]
 [2.66394162e-82 1.14451899e-81]]"
1624,[-7.92704424e-43  1.25913430e-43],6.442344955756412e-85,0.11147766490282641,[ 5.07859815e-43 -4.52543853e-43],"[[9.03549662e-83 2.66394162e-82]
 [2.66394162e-82 1.14451899e-81]]"
1625,[-2.84844609e-43 -3.26630424e-43],1.8782388505170045e-85,0.1769212063177772,[6.38145008e-43 2.87909453e-42],"[[9.03549662e-83 2.66394162e-82]
 [2.66394162e-82 1.14451899e-81]]"
1626,[-2.84844609e-43 -3.26630424e-43],1.8782388505170045e-85,0.1576274626403746,[-3.46315652e-43  1.59575093e-42],"[[9.03549662e-83 2.66394162e-82]
 [2.66394162e-82 1.14451899e-81]]"
1627,[-2.84844609e-43 -3.26630424e-43],1.8782388505170045e-85,0.14043775472463588,[-1.44343324e-42 -4.70774681e-42],"[[9.03549662e-83 2.66394162e-82]
 [2.66394162e-82 1.14451899e-81]]"
1628,[-2.84844609e-43 -3.26630424e-43],1.8782388505170045e-85,0.1251226316894681,[ 3.37174181e-43 -3.05483389e-42],"[[9.03549662e-83 2.66394162e-82]
 [2.66394162e-82 1.14451899e-81]]"
1629,[-2.84844609e-43 -3.26630424e-43],1.8782388505170045e-85,0.11147766490282644,[-3.71932585e-43 -3.12521801e-42],"[[9.03549662e-83 2.66394162e-82]
 [2.66394162e-82 1.14451899e-81]]"
1630,[-2.84844609e-43 -3.26630424e-43],1.8782388505170045e-85,0.09932071923670142,[1.29584344e-42 4.06410804e-42],"[[9.03549662e-83 2.66394162e-82]
 [2.66394162e-82 1.14451899e-81]]"
1631,[-2.84844609e-43 -3.26630424e-43],1.8782388505170045e-85,0.08848952189924783,[ 2.73942838e-43 -2.94559842e-42],"[[9.03549662e-83 2.66394162e-82]
 [2.66394162e-82 1.14451899e-81]]"
1632,[-2.84844609e-43 -3.26630424e-43],1.8782388505170045e-85,0.07883949639245001,[1.29328565e-43 4.06893800e-43],"[[9.03549662e-83 2.66394162e-82]
 [2.66394162e-82 1.14451899e-81]]"
1633,[-1.55516044e-43  8.02633759e-44],3.0627449399409533e-86,0.12512263168946813,[-6.17849166e-43 -1.26579248e-42],"[[9.03549662e-83 2.66394162e-82]
 [2.66394162e-82 1.14451899e-81]]"
1634,[-1.55516044e-43  8.02633759e-44],3.0627449399409533e-86,0.11147766490282647,[5.02792263e-43 1.09325132e-44],"[[9.03549662e-83 2.66394162e-82]
 [2.66394162e-82 1.14451899e-81]]"
1635,[-1.55516044e-43  8.02633759e-44],3.0627449399409533e-86,0.09932071923670145,[-5.14931517e-43 -4.28668593e-42],"[[9.03549662e-83 2.66394162e-82]
 [2.66394162e-82 1.14451899e-81]]"
